TARGET_SHELF_TRY_KDV_DAHIL,TARGET_ID,COUNTRY,CHANNEL,SCENARIO,CUSTOMS_SCENARIO,CUSTOMS_RATE_PCT,CUSTOMS_RATE_SOURCE,LOGISTICS_SCENARIO,LOGISTICS_MODE,VOLUME_BOTTLES,MAX_CIF_TRY_UPPER_BOUND,MAX_FOB_TRY,MAX_EXW_TRY,MAX_FOB_EUR_USD,MAX_EXW_EUR_USD,L4_ECON_MAX_TRY,L4_CASH_MAX_TRY,OTV_TRY_PER_BOTTLE,KDV_ITHAL_CASH_TRY,MAX_CIF_TRY_PER_LITRE,IMPLIED_BREAKEVEN_USDTRY_VS_OBSERVED_CIF,R8_ROUNDTRIP_OK,STATUS,LABEL,CONFIDENCE,MISSING_INPUTS
599,TGT_599,ES,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,5000,213.7184,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,374.0294,448.8353,53.4519,74.8059,284.9578,105.15,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,50000,308.2262,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,577.4365,692.9238,53.4519,115.4873,410.9683,151.65,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,100000,309.7578,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,580.0402,696.0482,53.4519,116.0080,413.0104,152.40,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,5000,268.1495,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,509.3061,611.1673,53.4519,101.8612,357.5327,131.93,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,25000,283.7520,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,535.8303,642.9964,53.4519,107.1661,378.3360,139.61,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,50000,284.4262,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,536.9765,644.3718,53.4519,107.3953,379.2350,139.94,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,100000,285.9755,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,539.6102,647.5322,53.4519,107.9220,381.3006,140.70,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,5000,240.1446,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,461.6978,554.0373,53.4519,92.3396,320.1928,118.15,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,25000,255.7648,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488.2520,585.9024,53.4519,97.6504,341.0197,125.84,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,50000,256.6272,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.7181,587.6618,53.4519,97.9436,342.1696,126.26,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,INDEPENDENT_TEKEL,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,100000,258.2647,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,492.5018,591.0022,53.4519,98.5004,344.3529,127.07,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,5000,143.6338,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,297.6294,357.1553,53.4519,59.5259,191.5118,70.67,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,25000,158.7481,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,323.3237,387.9884,53.4519,64.6647,211.6641,78.10,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,50000,159.3929,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,324.4198,389.3038,53.4519,64.8840,212.5238,78.42,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,LOW,DOC_FAIL,70.00,KOSULLU_DUSTU,LOW,LCL,100000,160.9245,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,327.0235,392.4282,53.4519,65.4047,214.5660,79.18,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,5000,77.5384,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,185.2672,222.3207,53.4519,37.0534,103.3846,38.15,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,25000,93.1409,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,211.7915,254.1497,53.4519,42.3583,124.1879,45.83,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,50000,93.8151,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,212.9376,255.5251,53.4519,42.5875,125.0868,46.16,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,BASE,DOC_FAIL,70.00,KOSULLU_DUSTU,BASE,LCL,100000,95.3643,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,215.5713,258.6856,53.4519,43.1143,127.1525,46.92,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,5000,24.7280,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,95.4894,114.5873,53.4519,19.0979,32.9706,12.17,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,25000,40.3481,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,122.0437,146.4524,53.4519,24.4087,53.7975,19.85,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,50000,41.2105,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,123.5098,148.2118,53.4519,24.7020,54.9474,20.28,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,ES,HORECA,HIGH,DOC_FAIL,70.00,KOSULLU_DUSTU,HIGH,LCL,100000,42.8480,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,126.2935,151.5522,53.4519,25.2587,57.1307,21.08,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,5000,304.8295,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,510.6961,612.8353,53.4519,102.1392,406.4393,127.01,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,25000,321.9590,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,536.3903,643.6684,53.4519,107.2781,429.2786,134.15,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,50000,322.6897,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,537.4865,644.9838,53.4519,107.4973,430.2529,134.45,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,100000,324.4255,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,540.0902,648.1082,53.4519,108.0180,432.5674,135.18,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,5000,272.8306,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,462.6978,555.2373,53.4519,92.5396,363.7741,113.68,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,25000,290.5134,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.2220,587.0664,53.4519,97.8444,387.3512,121.05,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,50000,291.2775,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,490.3681,588.4418,53.4519,98.0736,388.3700,121.37,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,100000,293.0333,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,493.0018,591.6022,53.4519,98.6004,390.7111,122.10,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,5000,227.7750,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,395.1144,474.1373,53.4519,79.0229,303.7000,94.91,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,25000,245.4779,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,421.6687,506.0024,53.4519,84.3337,327.3038,102.28,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,50000,246.4553,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,423.1348,507.7618,53.4519,84.6270,328.6070,102.69,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,CHAIN_RETAIL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,100000,248.3111,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,425.9185,511.1022,53.4519,85.1837,331.0814,103.46,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,5000,331.4628,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,550.6461,660.7753,53.4519,110.1292,441.9504,138.11,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,25000,348.5923,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,576.3403,691.6084,53.4519,115.2681,464.7897,145.25,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,50000,349.3230,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,577.4365,692.9238,53.4519,115.4873,465.7641,145.55,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,100000,351.0589,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,580.0402,696.0482,53.4519,116.0080,468.0785,146.27,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,5000,303.9028,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,509.3061,611.1673,53.4519,101.8612,405.2037,126.63,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,25000,321.5856,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,535.8303,642.9964,53.4519,107.1661,428.7808,133.99,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,50000,322.3497,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,536.9765,644.3718,53.4519,107.3953,429.7996,134.31,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,BASE,DOC_OK,50.00,KOSULLU_SAGLANDI,BASE,LCL,100000,324.1055,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,539.6102,647.5322,53.4519,107.9220,432.1407,135.04,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,5000,272.1639,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,461.6978,554.0373,53.4519,92.3396,362.8852,113.40,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,25000,289.8667,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488.2520,585.9024,53.4519,97.6504,386.4890,120.78,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,50000,290.8442,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.7181,587.6618,53.4519,97.9436,387.7922,121.19,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,INDEPENDENT_TEKEL,HIGH,DOC_OK,50.00,KOSULLU_SAGLANDI,HIGH,LCL,100000,292.7000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,492.5018,591.0022,53.4519,98.5004,390.2666,121.96,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
799,TGT_799,PT,HORECA,LOW,DOC_OK,50.00,KOSULLU_SAGLANDI,LOW,LCL,5000,162.7850,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,297.6294,357.1553,53.4519,59.5259,217.0467,67.83,EVET,MODEL_DERIVED_UPPER_BOUND,TARGET / MODEL_DERIVED / UPPER_BOUND — FACT DEGIL,LOW,fx(T-912); FOB/EXW; USD-EUR L5 kalemleri; f listeleme; d(tekel/horeca); fire; antrepo bekleme; distributor marji; OTV(2027) FUTURE_UNKNOWN
